nombre_imagen,valor
IMG_20250302_124955_box4_21_100106682091_95_0_184_30.png,blanca
IMG_20250302_124955_box4_22_100106682091_5_1_95_32.png,cebolla
IMG_20250302_124955_box4_22_100106683092_103_1_174_34.png,roja
IMG_20250302_124955_box4_23_100106683092_5_0_103_26.png,cebollin
IMG_20250302_124955_box4_24_100106684092_303_1_342_26.png,bols
IMG_20250302_124955_box4_24_100106684092_5_0_121_26.png,cilandro
IMG_20250302_124955_box4_25_100106686092_6_0_118_22.png,espinaca
IMG_20250302_124955_box4_26_100106687092_4_1_80_25.png,haba
IMG_20250302_124955_box4_27_100106687092_4_0_138_31.png,huacataya
IMG_20250302_124955_box4_28_100106689093_302_2_333_23.png,bd
IMG_20250302_124955_box4_28_100106689093_3_1_79_25.png,hierba
IMG_20250302_124955_box4_28_100106689093_94_1_175_24.png,buena
IMG_20250302_124955_box4_29_100106690093_5_1_87_23.png,lechuga
IMG_20250302_124955_box4_29_100106690093_95_0_182_26.png,suiza
IMG_20250302_124955_box4_29_100106691094_291_1_334_22.png,bols
IMG_20250302_124955_box4_30_100106692094_123_1_237_31.png,se�orita
IMG_20250302_124955_box4_30_100106692094_3_2_116_35.png,lechuga
IMG_20250302_124955_box4_30_100106693093_288_1_333_30.png,bols
IMG_20250302_124955_box4_31_100106695094_3_1_108_30.png,locoto
IMG_20250302_124955_box4_32_100106695094_6_0_129_27.png,pimiento
IMG_20250302_124955_box4_32_100106696095_139_2_224_27.png,moron
IMG_20250302_124955_box4_33_100106696095_3_5_97_31.png,papa
IMG_20250302_124955_box4_33_100106697094_110_2_247_36.png,holandeza
IMG_20250302_124955_box4_34_100106697094_4_2_86_31.png,papa
IMG_20250302_124955_box4_34_100106698095_98_1_205_25.png,imilla
IMG_20250302_124955_box4_35_100106698095_10_3_137_26.png,pepino
IMG_20250302_124955_box4_35_100106699095_300_4_348_28.png,unid
IMG_20250302_124955_box4_36_100106700096_5_2_117_27.png,perejil
IMG_20250302_124955_box4_36_100106701095_287_2_328_25.png,bols
IMG_20250302_124955_box4_37_100106702096_12_2_131_28.png,tomate
IMG_20250302_124955_box4_37_100106702096_138_1_216_28.png,chery
IMG_20250302_125220_box4_19_100106703096_7_3_77_31.png,apio
IMG_20250302_125220_box4_20_100106703096_6_0_101_29.png,brocoli
IMG_20250302_125220_box4_21_100106704096_4_0_89_26.png,cebolla
IMG_20250302_125220_box4_21_100106704096_93_0_184_27.png,blanca
IMG_20250302_125220_box4_22_100106705096_108_1_178_34.png,roja
IMG_20250302_125220_box4_22_100106705096_6_1_93_30.png,cebolla
IMG_20250302_125220_box4_23_100106706097_3_1_105_27.png,cebollin
IMG_20250302_125220_box4_24_100106706097_3_2_116_23.png,cilandro
IMG_20250302_125220_box4_24_100106708097_303_0_343_25.png,bols
IMG_20250302_125220_box4_25_100106709097_6_1_116_26.png,espinaca
IMG_20250302_125220_box4_26_100106709097_6_0_86_27.png,haba
IMG_20250302_125220_box4_27_100106710097_6_2_136_27.png,huacataya
IMG_20250302_125220_box4_28_100106710097_4_2_86_24.png,hierba
IMG_20250302_125220_box4_28_100106711098_300_2_332_24.png,bd
IMG_20250302_125220_box4_28_100106711098_95_0_180_25.png,buena
IMG_20250302_125220_box4_29_100106712098_13_1_95_27.png,lechuga
IMG_20250302_125220_box4_29_100106713098_102_1_183_26.png,suiza
IMG_20250302_125220_box4_29_100106713098_290_2_339_26.png,bols
IMG_20250302_125220_box4_30_100106714098_6_0_119_32.png,lechuga
IMG_20250302_125220_box4_30_100106715099_128_2_245_27.png,se�orita
IMG_20250302_125220_box4_30_100106715099_292_1_337_25.png,bols
IMG_20250302_125220_box4_31_100106716099_6_1_110_27.png,locoto
IMG_20250302_125220_box4_32_100106717099_134_4_222_25.png,moron
IMG_20250302_125220_box4_32_100106717099_4_1_124_28.png,pimiento
IMG_20250302_125220_box4_33_100106718100_3_5_94_31.png,papa
IMG_20250302_125220_box4_34_100106719099_1_0_88_37.png,papa
IMG_20250302_125220_box4_35_100106720100_299_2_344_21.png,unid
IMG_20250302_125220_box4_36_100106722100_286_1_333_29.png,bols
IMG_20250302_125220_box4_37_100106723100_132_0_211_27.png,chery
IMG_20250302_125330_box4_13_100106724101_7_0_112_31.png,frutilla
IMG_20250302_125330_box4_15_100106725101_7_3_154_27.png,mandarina
IMG_20250302_125330_box4_16_100106726101_131_1_203_33.png,roja
IMG_20250302_125330_box4_18_100106727101_5_5_99_34.png,palta
IMG_20250302_125330_box4_20_100106729102_151_4_201_24.png,unid
IMG_20250302_125330_box4_21_100106731102_2_1_108_30.png,sandia
IMG_20250302_125330_box4_22_100106732103_85_1_168_25.png,verde
IMG_20250302_125330_box4_23_100106733103_85_0_189_25.png,rosada
IMG_20250302_125330_box4_24_100106735104_184_2_222_25.png,tol
IMG_20250302_125330_box4_25_100106736104_1_0_44_23.png,nn
IMG_20250302_125543_box4_10_100106739104_7_1_148_33.png,quiqui�a
IMG_20250302_125543_box4_12_100106741105_6_0_108_31.png,tomate
IMG_20250302_125543_box4_13_100106742105_142_1_199_26.png,bebe
IMG_20250302_125543_box4_15_100106743105_4_2_112_25.png,platano
IMG_20250302_125543_box4_9_100106744105_3_0_102_29.png,lechuga
IMG_20250302_125543_box4_9_100106745105_285_1_337_27.png,no
IMG_20250302_125641_box4_13_100106746105_3_0_96_28.png,choclo
IMG_20250302_125220_box4_33_100106718100_108_0_247_37.png,holandeza
IMG_20250302_125220_box4_34_100106719099_101_1_204_28.png,imilla
IMG_20250302_125220_box4_35_100106720100_11_4_129_22.png,pepino
IMG_20250302_125220_box4_36_100106721100_6_1_119_31.png,perejil
IMG_20250302_125220_box4_37_100106722100_8_1_126_27.png,tomate
IMG_20250302_125330_box4_12_100106723100_5_3_143_33.png,zanahoria
IMG_20250302_125330_box4_14_100106724101_7_2_98_31.png,limon
IMG_20250302_125330_box4_16_100106725101_2_4_124_33.png,manzana
IMG_20250302_125330_box4_17_100106726101_5_6_150_38.png,naranja
IMG_20250302_125330_box4_19_100106728102_6_2_112_30.png,papaya
IMG_20250302_125330_box4_20_100106729102_5_1_93_27.png,pi�a
IMG_20250302_125330_box4_22_100106731102_6_2_77_26.png,uva
IMG_20250302_125330_box4_23_100106732103_5_0_70_27.png,uva
IMG_20250302_125330_box4_24_100106735104_0_2_43_28.png,n
IMG_20250302_125330_box4_25_100106736104_197_1_246_25.png,total
IMG_20250302_125330_box4_26_100106738104_7_0_132_29.png,total
IMG_20250302_125543_box4_11_100106740105_2_1_110_27.png,romero
IMG_20250302_125543_box4_13_100106741105_7_3_130_33.png,zanahoria
IMG_20250302_125543_box4_14_100106742105_4_1_149_33.png,arandano
IMG_20250302_125543_box4_8_100106743105_5_2_87_36.png,arveja
IMG_20250302_125543_box4_9_100106745105_105_0_193_27.png,morada
IMG_20250302_125641_box4_12_100106746105_6_1_128_35.png,albahaca
IMG_20250302_125641_box4_14_100106747106_3_4_108_31.png,cilandro
IMG_20250302_125641_box4_15_100106747106_2_0_126_27.png,espinaca
