nombre_imagen,valor
IMG_20250302_130030_box4_25_0_2_95_29.png,lechuga
IMG_20250302_130030_box4_25_105_0_214_29.png,seï¿½orita
IMG_20250302_130030_box4_25_316_2_343_30.png,bls
IMG_20250302_130030_box4_26_115_0_225_27.png,morada
IMG_20250302_130030_box4_26_316_2_347_25.png,bols
IMG_20250302_130030_box4_26_2_0_102_32.png,lechuga
IMG_20250302_130030_box4_27_3_1_103_29.png,limon
IMG_20250302_130030_box4_28_4_0_97_27.png,locoto
IMG_20250302_130030_box4_29_3_2_170_27.png,mandarina
IMG_20250302_130030_box4_30_11_2_96_36.png,palta
IMG_20250302_130030_box4_31_0_6_100_27.png,pepino
IMG_20250302_130030_box4_32_9_0_144_33.png,remolacha
IMG_20250302_130030_box4_33_17_1_143_36.png,zanahoria
IMG_20250302_130030_box4_34_3_2_117_29.png,tomate
IMG_20250302_130030_box4_35_61_2_169_29.png,amarillo
IMG_20250302_130030_box4_35_9_5_53_29.png,aji
IMG_20250302_130030_box4_35_203_3_241_30.png,gr
IMG_20250302_130128_box4_16_2_0_73_34.png,hierba
IMG_20250302_130128_box4_16_79_2_150_32.png,buena
IMG_20250302_130128_box4_17_5_0_124_32.png,huacataya
IMG_20250302_130128_box4_18_4_1_95_34.png,lechuga
IMG_20250302_130128_box4_18_104_2_192_29.png,moraga
IMG_20250302_130128_box4_19_3_1_95_36.png,lechuga
IMG_20250302_130128_box4_19_106_1_185_37.png,suiza
IMG_20250302_130128_box4_19_290_7_337_25.png,unid
IMG_20250302_130128_box4_20_2_0_103_28.png,locoto
IMG_20250302_130128_box4_21_4_3_95_24.png,moron
IMG_20250302_130128_box4_22_0_2_77_34.png,papa
IMG_20250302_130128_box4_22_87_1_210_34.png,holandeza
IMG_20250302_130128_box4_23_7_2_84_34.png,papa
IMG_20250302_130128_box4_23_95_1_164_33.png,roja
IMG_20250302_130128_box4_24_6_3_115_33.png,pepino
IMG_20250302_130128_box4_25_7_7_112_39.png,perejil
IMG_20250302_130128_box4_26_108_0_179_36.png,freir
IMG_20250302_130128_box4_26_1_0_103_35.png,platano
IMG_20250302_130128_box4_26_282_3_323_31.png,unid
IMG_20250302_130128_box4_27_2_2_134_35.png,quirquiï¿½a
IMG_20250302_130128_box4_28_4_0_104_28.png,romero
IMG_20250302_130128_box4_29_5_1_107_29.png,tomate
IMG_20250302_130128_box4_30_3_1_126_36.png,zanahoria
IMG_20250302_130128_box4_31_7_4_135_35.png,zuquini
IMG_20250302_130227_box4_18_0_6_146_45.png,maracuya
IMG_20250302_130227_box4_18_267_6_292_35.png,k
IMG_20250302_130227_box4_19_0_2_77_25.png,melon
IMG_20250302_130227_box4_20_0_1_90_37.png,naranja
IMG_20250302_130227_box4_20_251_0_281_30.png,k
IMG_20250302_130227_box4_21_193_6_240_32.png,unid
IMG_20250302_130227_box4_21_2_5_108_40.png,papaya
IMG_20250302_130227_box4_21_275_9_288_32.png,k
IMG_20250302_130227_box4_22_179_6_219_31.png,unid
IMG_20250302_130227_box4_22_2_5_93_34.png,piï¿½a
IMG_20250302_130227_box4_22_333_6_351_32.png,k
IMG_20250302_130227_box4_23_4_1_107_32.png,platano
IMG_20250302_130227_box4_24_6_4_68_30.png,uva
IMG_20250302_130227_box4_24_76_1_165_29.png,rosada
IMG_20250302_130227_box4_25_3_2_64_27.png,uva
IMG_20250302_130227_box4_25_76_0_159_26.png,verde
IMG_20250302_130227_box4_26_17_3_66_39.png,aji
IMG_20250302_130227_box4_26_76_1_158_37.png,fresco
IMG_20250302_130227_box4_27_9_3_133_29.png,albahaca
IMG_20250302_130227_box4_28_4_2_79_27.png,apio
IMG_20250302_130227_box4_29_7_2_107_33.png,arveja
IMG_20250302_130227_box4_30_178_8_210_27.png,un
IMG_20250302_130227_box4_30_2_0_110_30.png,brocoli
IMG_20250302_130227_box4_30_263_0_290_28.png,k
IMG_20250302_130227_box4_31_5_2_88_27.png,cebolla
IMG_20250302_130227_box4_31_108_2_196_28.png,blanca
IMG_20250302_130227_box4_32_11_1_110_30.png,cebolla
IMG_20250302_130227_box4_32_127_0_193_40.png,roja
IMG_20250302_130227_box4_33_4_0_110_29.png,cebollin
IMG_20250302_130227_box4_34_2_0_125_29.png,cilandro
IMG_20250302_130227_box4_35_4_1_132_28.png,espinaca
IMG_20250302_130227_box4_36_2_0_76_28.png,haba
IMG_20250302_131021_box4_18_1_8_147_44.png,maracuya
IMG_20250302_131021_box4_18_260_6_286_35.png,k
IMG_20250302_131021_box4_19_1_0_83_24.png,melon
IMG_20250302_131021_box4_20_247_0_284_30.png,k
IMG_20250302_131021_box4_20_5_0_93_34.png,naranja
IMG_20250302_131021_box4_21_190_2_235_25.png,unid
IMG_20250302_131021_box4_21_5_0_108_33.png,papaya
IMG_20250302_131021_box4_21_269_3_282_24.png,k
IMG_20250302_131021_box4_22_6_4_99_30.png,piï¿½a
IMG_20250302_131021_box4_22_179_5_219_27.png,unid
IMG_20250302_131021_box4_22_332_4_347_28.png,k
IMG_20250302_131021_box4_23_5_0_108_31.png,platano
IMG_20250302_131021_box4_24_76_0_162_24.png,rosado
IMG_20250302_131021_box4_24_8_2_67_26.png,uva
IMG_20250302_131021_box4_25_1_2_59_31.png,uva
IMG_20250302_131021_box4_26_11_4_59_35.png,aji
IMG_20250302_131021_box4_26_72_0_152_32.png,fresco
IMG_20250302_131021_box4_27_4_1_129_27.png,albahaca
IMG_20250302_131021_box4_28_4_0_71_22.png,apio
IMG_20250302_131021_box4_29_9_2_109_29.png,arveja
IMG_20250302_131021_box4_30_0_1_108_29.png,brocoli
IMG_20250302_131021_box4_30_179_9_209_28.png,un
IMG_20250302_131021_box4_30_261_0_288_28.png,k
IMG_20250302_131021_box4_31_4_1_89_24.png,cebolla
IMG_20250302_131021_box4_31_108_0_198_24.png,blanco
IMG_20250302_131021_box4_32_128_0_192_36.png,roja
IMG_20250302_131021_box4_32_8_0_110_29.png,cebolla
IMG_20250302_131021_box4_33_5_0_109_26.png,cebollin
IMG_20250302_131021_box4_34_4_1_134_26.png,cilandro
IMG_20250302_131021_box4_35_2_0_132_24.png,espinaca
IMG_20250302_131021_box4_36_2_0_74_26.png,haba
IMG_20250302_131059_box4_16_4_1_77_32.png,hierba
IMG_20250302_131059_box4_16_81_1_157_29.png,buena
IMG_20250302_131059_box4_17_3_0_127_33.png,huacataya
IMG_20250302_131059_box4_18_3_1_95_34.png,lechuga
IMG_20250302_131059_box4_18_106_0_199_29.png,morada
IMG_20250302_131059_box4_19_107_0_193_38.png,suiza
IMG_20250302_131059_box4_19_1_1_99_39.png,lechuga
IMG_20250302_131059_box4_19_290_3_341_27.png,unid
IMG_20250302_131059_box4_20_3_1_113_28.png,locoto
IMG_20250302_131059_box4_21_5_4_100_27.png,moron
IMG_20250302_131059_box4_22_3_2_78_31.png,papa
IMG_20250302_131059_box4_22_91_2_219_30.png,holandeza
IMG_20250302_131059_box4_23_6_1_81_31.png,papa
IMG_20250302_131059_box4_23_93_0_162_30.png,roja
IMG_20250302_131059_box4_24_3_1_119_25.png,pepino
IMG_20250302_131059_box4_25_1_1_118_39.png,perejil
IMG_20250302_131059_box4_26_5_1_106_35.png,platano
IMG_20250302_131059_box4_26_114_1_180_35.png,freir
IMG_20250302_131059_box4_26_281_1_329_19.png,unid
IMG_20250302_131059_box4_27_4_2_146_33.png,quirquiï¿½a
IMG_20250302_131059_box4_28_8_0_111_32.png,romero
IMG_20250302_131059_box4_29_3_2_107_26.png,tomate
IMG_20250302_131059_box4_30_3_0_128_35.png,zanahoria
IMG_20250302_131059_box4_31_4_0_149_18.png,chumani
IMG_20250302_131115_box4_16_4_0_83_35.png,hierba
IMG_20250302_131115_box4_16_85_0_161_35.png,buena
IMG_20250302_131115_box4_17_5_0_127_31.png,huacataya
IMG_20250302_131115_box4_18_2_1_99_35.png,lechuga
IMG_20250302_131115_box4_18_106_0_201_32.png,morada
IMG_20250302_131115_box4_19_0_0_96_43.png,lechuga
IMG_20250302_131115_box4_19_108_0_191_43.png,suiza
IMG_20250302_131115_box4_19_293_3_338_32.png,unid
IMG_20250302_131115_box4_20_1_1_111_29.png,locoto
IMG_20250302_131115_box4_21_1_0_101_22.png,moron
IMG_20250302_131115_box4_22_2_0_82_41.png,papa
IMG_20250302_131115_box4_22_90_0_210_34.png,holandeza
IMG_20250302_131115_box4_23_5_1_86_35.png,papa
IMG_20250302_131115_box4_23_95_0_165_35.png,roja
IMG_20250302_131115_box4_24_3_0_113_33.png,pepino
IMG_20250302_131115_box4_25_10_1_118_36.png,perejil
IMG_20250302_131115_box4_26_6_1_112_37.png,platano
IMG_20250302_131115_box4_26_114_0_187_38.png,freir
IMG_20250302_131115_box4_26_287_3_332_31.png,unid
IMG_20250302_131115_box4_27_7_0_145_39.png,quirquiï¿½a
IMG_20250302_131115_box4_28_5_0_111_28.png,romero
IMG_20250302_131115_box4_29_4_1_109_30.png,tomate
IMG_20250302_131115_box4_30_4_0_124_31.png,zanahoria
IMG_20250302_131115_box4_31_3_0_151_32.png,zuquini
IMG_20250302_131133_box4_10_1_5_119_31.png,espinaca
IMG_20250302_131133_box4_11_2_0_107_30.png,frutilla
IMG_20250302_131133_box4_12_167_6_197_28.png,un
IMG_20250302_131133_box4_12_5_3_101_29.png,melon
IMG_20250302_131133_box4_12_258_0_277_29.png,k
IMG_20250302_131133_box4_13_1_2_124_35.png,naranja
IMG_20250302_131133_box4_14_4_0_101_35.png,papaya
IMG_20250302_131133_box4_14_270_3_312_29.png,und
IMG_20250302_131133_box4_15_8_5_109_32.png,pepino
IMG_20250302_131133_box4_16_6_3_96_31.png,piï¿½a
IMG_20250302_131133_box4_16_276_1_330_27.png,unid
IMG_20250302_131133_box4_17_291_0_336_27.png,unid
IMG_20250302_131133_box4_17_9_0_112_27.png,platano
IMG_20250302_131133_box4_18_207_1_243_34.png,k
IMG_20250302_131133_box4_18_5_2_126_32.png,sandia
IMG_20250302_131133_box4_19_9_0_89_28.png,miel
IMG_20250302_131208_box4_10_6_0_124_26.png,espinaca
IMG_20250302_131208_box4_11_7_0_114_28.png,frutilla
IMG_20250302_131208_box4_12_170_9_199_31.png,un
IMG_20250302_131208_box4_12_7_4_110_31.png,melon
IMG_20250302_131208_box4_12_261_1_281_29.png,k
IMG_20250302_131208_box4_13_3_8_128_36.png,naranja
IMG_20250302_131208_box4_14_5_1_103_32.png,papaya
IMG_20250302_131208_box4_14_272_3_312_29.png,und
IMG_20250302_131208_box4_15_4_1_108_26.png,pepino
IMG_20250302_131208_box4_16_276_3_326_27.png,unid
IMG_20250302_131208_box4_16_5_5_90_34.png,piï¿½a
IMG_20250302_131208_box4_17_296_0_335_26.png,unid
IMG_20250302_131208_box4_17_6_0_119_30.png,platano
IMG_20250302_131208_box4_18_211_0_240_22.png,k
IMG_20250302_131208_box4_18_7_0_121_24.png,sandia
IMG_20250302_131208_box4_19_5_0_92_30.png,miel
IMG_20250302_131244_box4_19_112_4_169_42.png,roja
IMG_20250302_131244_box4_19_4_1_99_37.png,cebolla
IMG_20250302_131244_box4_20_5_1_92_29.png,cebolla
IMG_20250302_131244_box4_20_97_0_176_29.png,blanca
IMG_20250302_131244_box4_21_4_1_56_31.png,aji
IMG_20250302_131244_box4_21_62_0_170_23.png,amarillo
IMG_20250302_131244_box4_21_176_0_237_30.png,seco
IMG_20250302_131244_box4_22_120_3_147_28.png,r
IMG_20250302_131244_box4_22_8_3_107_27.png,limon
IMG_20250302_131244_box4_22_330_6_350_30.png,un
IMG_20250302_131244_box4_24_4_0_94_35.png,lechuga
IMG_20250302_131244_box4_24_97_0_168_34.png,suiza
IMG_20250302_131244_box4_25_5_1_109_32.png,tomate
IMG_20250302_131244_box4_25_114_1_189_37.png,chery
IMG_20250302_131021_box4_25_71_0_156_29.png,verde
IMG_20250302_131244_box4_26_8_3_81_36.png,papa
IMG_20250302_131244_box4_26_90_0_199_32.png,semilla
IMG_20250302_131244_box4_27_6_2_113_28.png,cilandro
IMG_20250302_131244_box4_28_7_0_128_25.png,cebollin
IMG_20250302_131244_box4_29_5_2_88_27.png,piï¿½a
IMG_20250302_131244_box4_30_8_3_157_28.png,maracuya
IMG_20250302_131244_box4_31_3_0_83_30.png,hierba
IMG_20250302_131244_box4_31_93_1_166_27.png,buena
IMG_20250302_131244_box4_32_3_3_89_30.png,papa
IMG_20250302_131244_box4_32_94_1_200_28.png,imilla
IMG_20250302_131244_box4_33_5_3_59_33.png,aji
IMG_20250302_131244_box4_33_70_3_176_27.png,amarillo
IMG_20250302_131244_box4_33_185_1_258_32.png,fresco
IMG_20250302_131244_box4_34_1_4_57_30.png,aji
IMG_20250302_131244_box4_34_60_0_157_26.png,amarillo
IMG_20250302_131244_box4_34_170_0_263_26.png,sibarita
IMG_20250302_131244_box4_35_6_8_87_36.png,palta
IMG_20250302_131244_box4_36_5_0_167_31.png,champiï¿½ones
IMG_20250302_131244_box4_37_106_2_171_22.png,belo
IMG_20250302_131244_box4_37_5_0_91_22.png,porto
IMG_20250302_131244_box4_37_181_0_298_22.png,champiï¿½ones
IMG_20250302_131314_box4_11_0_2_103_39.png,hongos
IMG_20250302_131314_box4_11_113_0_207_32.png,ostras
IMG_20250302_131314_box4_12_8_0_126_42.png,lechuga
IMG_20250302_131314_box4_12_136_1_218_28.png,mixta
IMG_20250302_131314_box4_13_5_6_75_39.png,yuca
IMG_20250302_131314_box4_14_3_0_129_38.png,zuquini
IMG_20250302_131314_box4_15_2_0_143_33.png,zanahoria
IMG_20250302_131314_box4_16_7_0_101_29.png,brocoli
IMG_20250302_131314_box4_17_3_2_130_36.png,coliflor
IMG_20250302_131314_box4_18_4_2_117_31.png,tomate
IMG_20250302_131314_box4_19_2_2_103_25.png,moron
IMG_20250302_131314_box4_20_4_0_111_27.png,cebolla
IMG_20250302_131314_box4_20_122_2_156_27.png,b
IMG_20250302_131314_box4_21_2_2_151_20.png,maracuya
IMG_20250302_131400_box4_10_1_4_123_36.png,sandia
IMG_20250302_131400_box4_10_196_4_229_32.png,k
IMG_20250302_131400_box4_11_5_2_179_40.png,lechuga
IMG_20250302_131400_box4_12_7_0_149_31.png,remolacha
IMG_20250302_131400_box4_13_5_3_110_34.png,tomate
IMG_20250302_131400_box4_13_109_5_187_37.png,chery
IMG_20250302_131400_box4_14_4_2_123_33.png,zanahoria
IMG_20250302_131400_box4_14_134_0_209_30.png,bebe
IMG_20250302_131400_box4_15_2_0_113_22.png,menta
IMG_20250302_131244_box4_23_5_0_109_31.png,rucula
IMG_20250302_131400_box4_8_3_1_148_32.png,arandano
IMG_20250302_131400_box4_8_282_2_332_29.png,band
IMG_20250302_131400_box4_9_3_5_138_28.png,manzana
IMG_20250302_131400_box4_9_145_0_181_23.png,v
IMG_20250302_131432_box4_12_1_1_110_37.png,frutilla
IMG_20250302_131432_box4_13_0_0_91_25.png,mora
IMG_20250302_131432_box4_14_289_2_334_27.png,band
IMG_20250302_131432_box4_14_3_0_157_33.png,arandano
IMG_20250302_131432_box4_15_1_7_141_41.png,maracuya
IMG_20250302_131432_box4_16_1_2_99_37.png,palta
IMG_20250302_131432_box4_17_3_0_104_35.png,lechuga
IMG_20250302_131432_box4_17_131_0_221_32.png,mixta
IMG_20250302_131432_box4_18_3_0_109_30.png,limon
IMG_20250302_131432_box4_19_4_3_117_37.png,tomate
IMG_20250302_131432_box4_19_130_4_212_39.png,cherry
IMG_20250302_131432_box4_20_4_1_119_28.png,cilandro
IMG_20250302_131432_box4_21_5_1_81_31.png,uva
IMG_20250302_131432_box4_21_94_0_178_30.png,verde
IMG_20250302_131432_box4_22_0_0_76_29.png,uva
IMG_20250302_131432_box4_22_91_0_203_30.png,rosada
IMG_20250302_131432_box4_23_8_0_187_27.png,mandarina
IMG_20250302_131458_box4_15_4_1_100_35.png,papaya
